latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
2022-06-12T10:00,23.5,52,0.30,14.6,280
2022-06-12T11:00,24.1,48,0.40,11.3,279
2022-06-12T12:00,25.7,37,0.00,12.3,275
2022-06-12T13:00,25.2,35,0.00,16.6,272
2022-06-12T14:00,24.6,35,0.00,17.3,258
2022-06-12T15:00,25.6,30,0.00,15.5,273
2022-06-12T16:00,25.5,28,0.00,18.1,291
2022-06-12T17:00,24.6,31,0.00,17.3,293
2022-06-12T18:00,23.2,34,0.00,15.0,300
2022-06-12T19:00,21.4,36,0.00,12.5,288
2022-06-12T20:00,19.4,50,0.00,13.7,360
2022-06-12T21:00,18.8,53,0.00,13.0,3
2022-06-12T22:00,17.9,58,0.00,13.4,352
2022-06-12T23:00,17.2,63,0.00,11.2,354
2022-06-13T00:00,16.9,66,0.00,10.3,348
2022-06-13T01:00,16.2,69,0.00,11.6,334
2022-06-13T02:00,15.4,71,0.00,12.7,325
2022-06-13T03:00,14.6,73,0.00,13.7,315
2022-06-13T04:00,14.6,71,0.00,15.0,314
2022-06-13T05:00,14.9,66,0.00,18.1,314
2022-06-13T06:00,15.7,59,0.00,18.7,308
2022-06-13T07:00,16.5,52,0.00,18.7,304
2022-06-13T08:00,17.1,47,0.00,18.2,297
2022-06-13T09:00,18.5,41,0.00,19.5,295
2022-06-13T10:00,19.6,37,0.00,20.8,298
2022-06-13T11:00,20.7,33,0.00,20.4,296
2022-06-13T12:00,19.2,37,0.00,24.9,307
2022-06-13T13:00,19.2,37,0.00,21.1,284
2022-06-13T14:00,20.2,34,0.00,19.0,285
2022-06-13T15:00,18.1,41,0.00,13.3,308
2022-06-13T16:00,17.2,53,0.10,20.7,310
2022-06-13T17:00,17.1,54,0.20,17.2,299
2022-06-13T18:00,17.4,51,0.00,15.0,312
2022-06-13T19:00,16.0,58,0.20,13.8,319
2022-06-13T20:00,14.5,68,0.10,12.1,323
2022-06-13T21:00,13.4,72,0.00,10.7,303
2022-06-13T22:00,12.8,73,0.00,11.1,295
2022-06-13T23:00,12.1,74,0.00,13.4,290
2022-06-14T00:00,11.4,77,0.00,12.8,292
2022-06-14T01:00,10.7,79,0.00,12.1,293
2022-06-14T02:00,10.2,82,0.00,12.1,287
2022-06-14T03:00,9.8,84,0.00,12.3,285
2022-06-14T04:00,10.2,82,0.00,12.4,280
2022-06-14T05:00,11.2,78,0.00,13.3,283
2022-06-14T06:00,12.6,71,0.00,14.8,283
2022-06-14T07:00,13.9,61,0.00,15.9,283
2022-06-14T08:00,15.8,50,0.00,16.7,284
2022-06-14T09:00,16.2,46,0.00,17.7,287
2022-06-14T10:00,16.0,47,0.00,15.4,286
2022-06-14T11:00,16.1,48,0.00,15.8,282
2022-06-14T12:00,19.3,38,0.00,17.1,285
2022-06-14T13:00,20.0,37,0.00,16.4,289
2022-06-14T14:00,20.1,37,0.00,15.7,307
2022-06-14T15:00,20.2,38,0.00,14.5,314
2022-06-14T16:00,20.1,38,0.00,14.0,314
2022-06-14T17:00,19.7,40,0.00,12.8,322
2022-06-14T18:00,18.6,45,0.00,10.7,340
2022-06-14T19:00,17.1,52,0.00,9.8,6
2022-06-14T20:00,15.7,57,0.00,8.7,38
2022-06-14T21:00,14.9,59,0.00,6.8,65
2022-06-14T22:00,14.7,60,0.00,5.1,82
2022-06-14T23:00,14.5,60,0.00,4.6,129
2022-06-15T00:00,14.1,62,0.00,6.5,161
2022-06-15T01:00,13.5,65,0.00,6.7,164
2022-06-15T02:00,13.1,66,0.00,7.2,162
2022-06-15T03:00,12.7,68,0.00,5.3,152
2022-06-15T04:00,13.4,65,0.00,5.4,143
2022-06-15T05:00,14.8,59,0.00,6.7,144
2022-06-15T06:00,16.4,54,0.00,6.9,137
2022-06-15T07:00,18.2,48,0.00,7.3,123
2022-06-15T08:00,19.7,44,0.00,6.8,115
2022-06-15T09:00,21.1,40,0.00,6.0,107
2022-06-15T10:00,22.7,36,0.00,5.4,110
2022-06-15T11:00,24.0,33,0.00,3.9,112
2022-06-15T12:00,24.8,32,0.00,2.3,129
2022-06-15T13:00,25.6,31,0.00,1.9,112
2022-06-15T14:00,26.0,30,0.00,1.5,76
2022-06-15T15:00,26.0,30,0.00,2.5,45
2022-06-15T16:00,25.4,30,0.00,3.8,17
2022-06-15T17:00,24.7,33,0.00,6.5,6
2022-06-15T18:00,23.7,37,0.00,9.5,25
2022-06-15T19:00,21.7,46,0.00,12.6,63
2022-06-15T20:00,20.0,53,0.00,14.1,71
2022-06-15T21:00,18.7,57,0.00,13.3,71
2022-06-15T22:00,17.7,60,0.00,11.9,76
2022-06-15T23:00,17.0,62,0.00,10.7,76
2022-06-16T00:00,16.5,64,0.00,9.7,63
2022-06-16T01:00,16.0,65,0.00,10.0,52
2022-06-16T02:00,15.4,66,0.00,10.0,52
2022-06-16T03:00,15.2,66,0.00,10.0,41
2022-06-16T04:00,15.0,66,0.00,10.9,44
2022-06-16T05:00,16.2,62,0.00,11.8,31
2022-06-16T06:00,17.8,57,0.00,13.5,25
2022-06-16T07:00,19.5,51,0.00,14.2,24
2022-06-16T08:00,21.2,47,0.00,13.9,17
2022-06-16T09:00,21.7,46,0.00,13.4,8
2022-06-16T10:00,22.3,44,0.00,13.3,357
2022-06-16T11:00,23.6,40,0.00,13.5,344
2022-06-16T12:00,24.5,35,0.00,12.7,335
2022-06-16T13:00,25.1,32,0.00,14.9,323
2022-06-16T14:00,25.1,32,0.00,19.9,316
2022-06-16T15:00,24.4,32,0.00,21.1,314
2022-06-16T16:00,23.7,32,0.00,23.5,319
2022-06-16T17:00,22.3,36,0.00,22.6,326
2022-06-16T18:00,20.5,43,0.00,20.1,333
2022-06-16T19:00,18.7,48,0.00,16.1,340
2022-06-16T20:00,17.2,55,0.00,11.3,351
2022-06-16T21:00,16.2,58,0.00,9.7,345
2022-06-16T22:00,15.5,59,0.00,10.0,339
2022-06-16T23:00,15.3,60,0.00,8.3,342
2022-06-17T00:00,15.0,63,0.00,8.1,315
2022-06-17T01:00,14.6,66,0.00,10.0,308
2022-06-17T02:00,13.9,72,0.00,10.0,311
2022-06-17T03:00,13.3,77,0.00,9.3,306
2022-06-17T04:00,13.7,77,0.00,9.3,306
2022-06-17T05:00,15.1,71,0.00,11.0,302
2022-06-17T06:00,16.9,64,0.00,11.4,294
2022-06-17T07:00,18.5,56,0.00,13.3,289
2022-06-17T08:00,20.1,48,0.00,12.4,292
2022-06-17T09:00,21.4,42,0.00,11.2,291
2022-06-17T10:00,22.8,37,0.00,11.0,289
2022-06-17T11:00,23.9,34,0.00,11.0,289
2022-06-17T12:00,24.7,32,0.00,10.1,287
2022-06-17T13:00,25.4,30,0.00,9.7,285
2022-06-17T14:00,25.6,29,0.00,10.5,286
2022-06-17T15:00,25.6,30,0.00,11.5,290
2022-06-17T16:00,25.7,29,0.00,12.1,287
2022-06-17T17:00,25.2,31,0.00,12.5,288
2022-06-17T18:00,23.8,34,0.00,10.2,280
2022-06-17T19:00,22.7,37,0.00,9.9,280
2022-06-17T20:00,21.7,40,0.00,8.7,300
2022-06-17T21:00,21.3,42,0.00,5.7,305
2022-06-17T22:00,21.0,43,0.00,3.2,297
2022-06-17T23:00,21.0,42,0.00,5.2,196
2022-06-18T00:00,20.1,46,0.00,7.9,183
2022-06-18T01:00,19.8,47,0.00,8.6,178
2022-06-18T02:00,19.2,47,0.00,10.4,178
2022-06-18T03:00,19.1,46,0.00,11.6,187
2022-06-18T04:00,19.2,47,0.00,12.1,192
2022-06-18T05:00,20.7,44,0.00,14.0,203
2022-06-18T06:00,22.6,42,0.00,14.4,217
2022-06-18T07:00,25.3,37,0.00,13.3,229
2022-06-18T08:00,27.8,33,0.00,13.9,239
2022-06-18T09:00,29.5,32,0.00,16.2,249
2022-06-18T10:00,30.8,32,0.00,18.4,259
2022-06-18T11:00,32.1,29,0.00,19.1,267
2022-06-18T12:00,32.9,27,0.00,20.2,275
2022-06-18T13:00,33.1,28,0.00,19.6,276
2022-06-18T14:00,33.4,28,0.00,19.1,272
2022-06-18T15:00,33.4,29,0.00,20.3,276
2022-06-18T16:00,32.9,30,0.00,19.5,274
2022-06-18T17:00,32.2,33,0.00,17.3,274
2022-06-18T18:00,30.8,38,0.00,12.3,302
2022-06-18T19:00,27.8,49,0.00,13.8,351
2022-06-18T20:00,25.4,59,0.00,15.4,21
2022-06-18T21:00,23.4,69,0.00,15.7,53
2022-06-18T22:00,22.3,74,0.00,14.2,54
2022-06-18T23:00,21.7,75,0.00,12.8,68
2022-06-19T00:00,20.9,77,0.00,12.8,80
2022-06-19T01:00,20.5,78,0.00,12.2,104
2022-06-19T02:00,20.4,79,0.00,13.6,102
2022-06-19T03:00,20.3,79,0.00,10.0,105
2022-06-19T04:00,20.6,77,0.00,9.4,88
2022-06-19T05:00,22.2,69,0.00,9.1,97
2022-06-19T06:00,25.1,53,0.00,10.8,154
2022-06-19T07:00,28.7,39,0.00,16.4,195
2022-06-19T08:00,32.1,29,0.00,23.7,208
2022-06-19T09:00,33.7,24,0.00,28.0,224
2022-06-19T10:00,34.8,24,0.00,26.8,228
2022-06-19T11:00,36.1,22,0.00,25.1,245
2022-06-19T12:00,35.2,28,0.00,27.8,280
2022-06-19T13:00,32.3,36,0.00,28.1,293
2022-06-19T14:00,31.3,36,0.00,21.9,295
2022-06-19T15:00,29.7,39,0.00,23.2,311
2022-06-19T16:00,27.9,45,0.00,21.4,311
2022-06-19T17:00,23.5,60,0.00,24.1,1
2022-06-19T18:00,21.0,66,0.00,19.8,25
2022-06-19T19:00,18.5,72,0.00,19.5,19
2022-06-19T20:00,17.1,76,0.10,15.6,19
2022-06-19T21:00,16.3,78,0.00,13.6,22
2022-06-19T22:00,16.0,78,0.00,9.5,53
2022-06-19T23:00,15.7,79,0.00,6.9,51
2022-06-20T00:00,15.4,82,0.00,8.2,41
2022-06-20T01:00,15.1,83,0.00,9.2,42
2022-06-20T02:00,14.8,84,0.00,8.9,32
2022-06-20T03:00,14.5,85,0.00,8.2,52
2022-06-20T04:00,14.9,82,0.00,7.6,59
2022-06-20T05:00,15.4,79,0.10,7.4,47
2022-06-20T06:00,15.3,80,0.10,6.6,22
2022-06-20T07:00,15.2,81,0.00,6.7,16
2022-06-20T08:00,15.1,82,0.20,7.2,354
2022-06-20T09:00,14.4,89,0.70,9.5,331
2022-06-20T10:00,13.8,91,0.60,13.4,336
2022-06-20T11:00,13.8,87,1.60,12.2,315
2022-06-20T12:00,13.3,85,1.20,8.5,298
2022-06-20T13:00,14.0,80,0.00,9.2,244
2022-06-20T14:00,16.0,71,0.00,12.0,224
2022-06-20T15:00,17.8,62,0.10,15.6,206
2022-06-20T16:00,19.1,51,0.50,16.6,243
2022-06-20T17:00,17.2,52,0.00,21.6,298
2022-06-20T18:00,16.8,54,0.00,16.7,276
2022-06-20T19:00,16.3,54,0.10,19.1,271
2022-06-20T20:00,13.9,67,0.10,13.8,309
2022-06-20T21:00,12.9,73,0.10,13.8,279
2022-06-20T22:00,12.5,74,0.00,17.7,283
2022-06-20T23:00,12.3,74,0.00,19.4,285
2022-06-21T00:00,12.1,75,0.00,18.7,286
2022-06-21T01:00,11.7,79,0.00,18.9,283
2022-06-21T02:00,11.4,83,0.00,19.2,283
2022-06-21T03:00,11.1,87,0.00,17.9,285
2022-06-21T04:00,11.4,86,0.00,17.9,280
2022-06-21T05:00,12.5,81,0.00,19.2,287
2022-06-21T06:00,14.4,69,0.00,19.6,296
2022-06-21T07:00,16.5,55,0.00,19.3,299
2022-06-21T08:00,18.5,45,0.00,18.6,302
2022-06-21T09:00,20.5,38,0.00,16.0,314
2022-06-21T10:00,22.2,33,0.00,15.6,308
2022-06-21T11:00,23.3,30,0.00,14.8,311
2022-06-21T12:00,23.9,29,0.00,13.6,302
2022-06-21T13:00,24.3,28,0.00,12.9,297
2022-06-21T14:00,24.5,28,0.00,12.1,297
2022-06-21T15:00,24.4,28,0.00,10.6,298
2022-06-21T16:00,24.3,29,0.00,9.9,303
2022-06-21T17:00,23.9,30,0.00,9.5,307
2022-06-21T18:00,22.8,34,0.00,8.4,295
2022-06-21T19:00,21.1,39,0.00,5.2,295
2022-06-21T20:00,19.7,44,0.00,4.5,29
2022-06-21T21:00,18.5,50,0.00,6.2,69
2022-06-21T22:00,18.0,54,0.00,8.8,99
2022-06-21T23:00,17.4,56,0.00,9.6,124
2022-06-22T00:00,17.1,56,0.00,3.3,139
2022-06-22T01:00,16.5,56,0.00,3.3,221
2022-06-22T02:00,16.0,56,0.00,4.0,260
2022-06-22T03:00,15.4,56,0.00,5.1,278
2022-06-22T04:00,15.5,55,0.00,5.5,293
2022-06-22T05:00,17.0,49,0.00,2.4,333
2022-06-22T06:00,19.1,45,0.00,4.5,256
2022-06-22T07:00,20.9,41,0.00,6.3,246
2022-06-22T08:00,22.7,37,0.00,4.9,287
2022-06-22T09:00,24.2,33,0.00,3.5,294
2022-06-22T10:00,25.7,30,0.00,3.3,283
2022-06-22T11:00,26.7,27,0.00,3.7,299
2022-06-22T12:00,27.0,25,0.00,6.2,277
2022-06-22T13:00,27.3,25,0.00,7.2,297
2022-06-22T14:00,27.4,25,0.00,7.9,294
2022-06-22T15:00,27.3,26,0.00,9.1,304
2022-06-22T16:00,27.0,26,0.00,11.2,318
2022-06-22T17:00,26.5,28,0.00,10.9,326
2022-06-22T18:00,25.6,31,0.00,10.1,333
2022-06-22T19:00,23.0,40,0.00,15.8,12
2022-06-22T20:00,20.8,45,0.00,14.2,36
2022-06-22T21:00,19.4,54,0.00,15.5,36
2022-06-22T22:00,18.1,63,0.00,14.3,45
2022-06-22T23:00,17.2,68,0.00,14.0,44
2022-06-23T00:00,16.7,71,0.00,12.9,54
2022-06-23T01:00,16.3,73,0.00,10.9,56
2022-06-23T02:00,15.9,75,0.00,10.4,56
2022-06-23T03:00,15.6,77,0.00,8.3,56
2022-06-23T04:00,16.1,74,0.00,8.0,54
2022-06-23T05:00,17.6,67,0.00,7.9,51
2022-06-23T06:00,19.5,59,0.00,7.1,45
2022-06-23T07:00,21.6,52,0.00,7.5,55
2022-06-23T08:00,23.7,45,0.00,6.8,65
2022-06-23T09:00,25.5,37,0.00,7.6,59
2022-06-23T10:00,26.7,32,0.00,8.2,75
2022-06-23T11:00,27.7,30,0.00,8.7,83
2022-06-23T12:00,28.5,28,0.00,8.5,78
2022-06-23T13:00,29.1,27,0.00,9.7,75
2022-06-23T14:00,29.4,26,0.00,11.6,74
2022-06-23T15:00,29.5,26,0.00,12.7,75
2022-06-23T16:00,29.4,26,0.00,12.8,80
2022-06-23T17:00,28.8,28,0.00,12.6,77
2022-06-23T18:00,27.6,32,0.00,11.8,70
2022-06-23T19:00,25.6,37,0.00,11.8,63
2022-06-23T20:00,23.7,46,0.00,14.7,59
2022-06-23T21:00,22.8,49,0.00,14.7,65
2022-06-23T22:00,22.1,50,0.00,15.7,70
2022-06-23T23:00,21.2,54,0.00,13.8,96
2022-06-24T00:00,20.9,56,0.00,12.8,112
2022-06-24T01:00,20.6,59,0.00,13.4,121
2022-06-24T02:00,20.2,61,0.00,13.3,123
2022-06-24T03:00,19.8,63,0.00,12.6,127
2022-06-24T04:00,20.2,62,0.00,13.5,132
2022-06-24T05:00,21.6,57,0.00,15.6,140
2022-06-24T06:00,23.9,48,0.00,18.1,139
2022-06-24T07:00,25.9,41,0.00,17.2,143
2022-06-24T08:00,27.7,35,0.00,19.1,137
2022-06-24T09:00,28.7,32,0.00,19.7,140
2022-06-24T10:00,29.7,28,0.00,17.6,137
2022-06-24T11:00,30.7,26,0.00,17.8,135
2022-06-24T12:00,31.6,22,0.00,19.5,142
2022-06-24T13:00,31.9,21,0.00,21.8,158
2022-06-24T14:00,32.0,21,0.00,21.2,162
2022-06-24T15:00,31.6,24,0.00,22.3,162
2022-06-24T16:00,31.1,26,0.00,20.2,179
2022-06-24T17:00,24.9,55,0.00,27.0,182
2022-06-24T18:00,24.7,51,0.10,19.4,138
2022-06-24T19:00,22.2,70,0.50,16.1,110
2022-06-24T20:00,22.0,72,1.00,9.4,122
2022-06-24T21:00,22.0,74,0.30,9.2,116
2022-06-24T22:00,21.9,76,0.00,6.4,142
2022-06-24T23:00,21.3,79,0.10,6.5,177
2022-06-25T00:00,21.2,79,0.50,7.2,162
2022-06-25T01:00,20.6,81,0.00,6.8,183
2022-06-25T02:00,20.1,82,0.10,5.9,194
2022-06-25T03:00,19.6,85,0.00,5.6,195
2022-06-25T04:00,19.6,85,0.00,4.9,234
2022-06-25T05:00,20.0,82,0.00,4.5,256
2022-06-25T06:00,20.6,81,0.30,5.8,263
2022-06-25T07:00,22.9,70,0.00,4.1,285
2022-06-25T08:00,24.4,63,0.00,3.6,315
2022-06-25T09:00,25.9,56,0.00,2.5,315
2022-06-25T10:00,26.8,52,0.00,1.3,304
2022-06-25T11:00,26.0,56,0.40,2.9,150
2022-06-25T12:00,27.2,54,1.60,2.6,236
2022-06-25T13:00,27.0,54,1.60,6.3,283
2022-06-25T14:00,26.4,56,0.60,7.4,309
2022-06-25T15:00,25.9,58,0.10,3.2,333
2022-06-25T16:00,25.3,61,0.10,0.4,360
2022-06-25T17:00,26.2,56,0.00,3.8,139
2022-06-25T18:00,26.5,54,0.00,6.3,193
2022-06-25T19:00,24.7,61,0.00,2.5,278
2022-06-25T20:00,21.9,81,2.30,9.6,77
2022-06-25T21:00,21.1,87,0.10,11.1,61
2022-06-25T22:00,20.6,88,0.00,9.4,97
2022-06-25T23:00,20.7,85,0.00,9.6,110
2022-06-26T00:00,20.5,85,0.00,8.8,125
2022-06-26T01:00,20.0,87,0.00,8.4,149
2022-06-26T02:00,19.6,88,0.00,7.4,151
2022-06-26T03:00,19.4,88,0.00,7.4,151
2022-06-26T04:00,19.9,85,0.00,7.0,145
2022-06-26T05:00,21.1,78,0.00,9.2,149
2022-06-26T06:00,22.8,70,0.00,9.9,161
2022-06-26T07:00,24.8,60,0.00,10.1,163
2022-06-26T08:00,26.7,49,0.00,11.6,158
2022-06-26T09:00,27.9,44,0.00,12.2,152
2022-06-26T10:00,29.0,41,0.00,12.2,156
2022-06-26T11:00,29.8,37,0.00,11.7,162
2022-06-26T12:00,30.3,35,0.00,10.4,182
2022-06-26T13:00,30.4,35,0.00,8.3,185
2022-06-26T14:00,31.5,32,0.00,6.5,186
2022-06-26T15:00,31.5,31,0.00,6.5,199
2022-06-26T16:00,31.3,31,0.00,6.6,171
2022-06-26T17:00,31.0,31,0.00,8.1,159
2022-06-26T18:00,29.9,35,0.00,9.6,146
2022-06-26T19:00,28.3,39,0.00,8.4,149
2022-06-26T20:00,27.6,41,0.00,4.2,110
2022-06-26T21:00,26.0,50,0.20,7.9,93
2022-06-26T22:00,23.3,65,0.70,10.5,94
2022-06-26T23:00,22.3,70,0.40,6.8,108
2022-06-27T00:00,22.4,66,0.00,9.4,108
2022-06-27T01:00,22.0,68,0.00,10.3,119
2022-06-27T02:00,21.9,69,0.00,10.9,124
2022-06-27T03:00,21.7,72,0.00,9.2,138
2022-06-27T04:00,22.0,73,0.00,9.8,144
2022-06-27T05:00,23.5,68,0.00,11.1,144
2022-06-27T06:00,25.8,57,0.00,11.8,142
2022-06-27T07:00,28.0,49,0.00,13.0,152
2022-06-27T08:00,30.1,41,0.00,13.6,143
2022-06-27T09:00,31.6,34,0.00,15.8,150
2022-06-27T10:00,32.7,30,0.00,16.9,156
2022-06-27T11:00,33.7,27,0.00,17.3,163
2022-06-27T12:00,34.2,25,0.00,16.8,165
2022-06-27T13:00,34.6,24,0.00,16.6,178
2022-06-27T14:00,34.7,25,0.00,15.3,188
2022-06-27T15:00,34.7,26,0.00,13.7,180
2022-06-27T16:00,31.9,38,0.10,16.2,258
2022-06-27T17:00,29.7,47,0.00,16.1,294
2022-06-27T18:00,29.8,47,0.00,17.3,287
2022-06-27T19:00,25.8,64,0.40,22.1,296
2022-06-27T20:00,21.7,84,2.00,17.8,288
2022-06-27T21:00,21.4,87,0.30,19.8,297
2022-06-27T22:00,20.6,87,0.00,17.7,308
2022-06-27T23:00,19.7,88,0.00,16.0,301
2022-06-28T00:00,19.4,91,0.30,14.6,286
2022-06-28T01:00,18.8,93,0.50,14.9,277
2022-06-28T02:00,18.4,93,0.50,14.8,267
2022-06-28T03:00,18.4,92,0.30,14.0,282
2022-06-28T04:00,18.0,92,0.20,13.3,272
2022-06-28T05:00,17.5,92,0.20,17.6,296
2022-06-28T06:00,17.4,88,0.00,17.9,300
2022-06-28T07:00,18.9,77,0.00,18.4,301
2022-06-28T08:00,20.1,68,0.00,15.0,300
2022-06-28T09:00,21.7,54,0.00,11.4,294
2022-06-28T10:00,23.9,42,0.00,10.6,288
2022-06-28T11:00,25.2,36,0.00,10.5,276
2022-06-28T12:00,22.0,51,0.00,9.5,331
2022-06-28T13:00,21.8,52,0.00,11.6,7
2022-06-28T14:00,23.8,44,0.00,8.9,32
2022-06-28T15:00,24.6,40,0.00,9.1,34
2022-06-28T16:00,24.6,40,0.00,8.4,43
2022-06-28T17:00,24.1,41,0.00,10.6,35
2022-06-28T18:00,23.4,43,0.00,11.0,38
2022-06-28T19:00,22.1,47,0.00,10.2,48
2022-06-28T20:00,20.9,51,0.00,11.4,66
2022-06-28T21:00,19.8,58,0.00,13.9,73
2022-06-28T22:00,19.3,61,0.00,12.1,78
2022-06-28T23:00,18.4,65,0.00,12.9,67
2022-06-29T00:00,18.2,68,0.00,13.4,70
2022-06-29T01:00,17.7,69,0.00,12.1,78
2022-06-29T02:00,17.2,71,0.00,12.5,78
2022-06-29T03:00,16.8,73,0.00,13.6,73
2022-06-29T04:00,17.2,71,0.00,12.9,77
2022-06-29T05:00,18.2,69,0.00,13.8,83
2022-06-29T06:00,19.4,64,0.00,14.1,86
2022-06-29T07:00,20.8,58,0.00,14.3,80
2022-06-29T08:00,21.9,51,0.00,13.8,84
2022-06-29T09:00,23.2,42,0.00,13.2,79
2022-06-29T10:00,24.2,37,0.00,12.7,75
2022-06-29T11:00,23.4,39,0.00,12.8,68
2022-06-29T12:00,24.8,34,0.00,12.2,56
2022-06-29T13:00,25.8,31,0.00,12.6,63
2022-06-29T14:00,26.1,31,0.00,12.6,66
2022-06-29T15:00,25.9,32,0.00,12.0,83
2022-06-29T16:00,26.0,34,0.00,12.6,87
2022-06-29T17:00,25.6,37,0.00,13.0,88
2022-06-29T18:00,23.6,46,0.00,10.7,104
2022-06-29T19:00,21.9,52,0.00,12.1,117
2022-06-29T20:00,21.0,55,0.00,9.3,106
2022-06-29T21:00,20.4,57,0.00,8.3,92
2022-06-29T22:00,20.0,59,0.00,7.9,66
2022-06-29T23:00,19.4,62,0.00,9.0,61
2022-06-30T00:00,19.2,61,0.00,8.9,69
2022-06-30T01:00,19.0,62,0.00,8.1,58
2022-06-30T02:00,18.6,63,0.00,8.2,49
2022-06-30T03:00,18.4,64,0.00,8.1,45
2022-06-30T04:00,18.7,65,0.00,8.7,60
2022-06-30T05:00,19.8,64,0.00,9.1,56
2022-06-30T06:00,20.9,65,0.00,8.6,68
2022-06-30T07:00,22.4,64,0.00,6.6,68
2022-06-30T08:00,23.4,63,0.00,5.3,62
2022-06-30T09:00,24.3,61,0.00,4.0,27
2022-06-30T10:00,25.8,56,0.00,4.8,13
2022-06-30T11:00,27.3,51,0.00,4.7,9
2022-06-30T12:00,26.0,57,0.00,6.1,45
2022-06-30T13:00,25.9,58,0.00,6.6,41
2022-06-30T14:00,26.3,57,0.00,5.0,69
2022-06-30T15:00,27.0,54,0.00,3.9,112
2022-06-30T16:00,27.7,51,0.00,2.5,135
2022-06-30T17:00,27.5,51,0.00,2.5,90
2022-06-30T18:00,26.7,54,0.00,5.4,86
2022-06-30T19:00,25.5,58,0.00,7.3,70
2022-06-30T20:00,24.3,63,0.00,10.0,77
2022-06-30T21:00,23.6,66,0.00,10.1,96
2022-06-30T22:00,23.0,69,0.00,9.5,101
2022-06-30T23:00,22.5,71,0.00,9.3,103
2022-07-01T00:00,22.0,75,0.00,8.7,107
2022-07-01T01:00,21.5,78,0.00,11.5,104
2022-07-01T02:00,21.1,81,0.00,9.8,107
2022-07-01T03:00,20.9,82,0.00,10.5,106
2022-07-01T04:00,20.9,82,0.40,6.5,161
2022-07-01T05:00,21.8,80,0.30,3.6,186
2022-07-01T06:00,23.3,75,0.10,4.5,151
2022-07-01T07:00,24.2,73,0.00,13.0,256
2022-07-01T08:00,23.6,74,0.00,18.5,277
2022-07-01T09:00,20.1,88,1.10,21.2,285
2022-07-01T10:00,19.3,90,1.40,19.6,284
2022-07-01T11:00,18.8,90,0.80,22.2,287
2022-07-01T12:00,18.6,88,0.10,21.4,287
2022-07-01T13:00,18.4,87,0.30,21.6,281
2022-07-01T14:00,18.2,83,0.10,22.7,281
2022-07-01T15:00,18.2,79,0.00,22.6,279
2022-07-01T16:00,18.5,74,0.00,18.2,297
2022-07-01T17:00,19.9,63,0.00,18.6,288
2022-07-01T18:00,18.8,65,0.00,18.4,282
2022-07-01T19:00,17.6,67,0.00,16.3,298
2022-07-01T20:00,16.7,70,0.00,15.1,282
2022-07-01T21:00,16.5,75,0.00,14.1,273
2022-07-01T22:00,15.5,83,0.00,10.1,268
2022-07-01T23:00,14.9,85,0.00,10.5,262
2022-07-02T00:00,14.5,85,0.00,9.4,266
2022-07-02T01:00,14.3,86,0.00,8.0,260
2022-07-02T02:00,14.1,87,0.00,8.2,247
2022-07-02T03:00,13.9,87,0.00,8.4,250
2022-07-02T04:00,14.4,82,0.00,8.3,252
2022-07-02T05:00,15.8,73,0.00,8.6,255
2022-07-02T06:00,17.7,63,0.00,8.8,251
2022-07-02T07:00,19.5,54,0.00,9.1,252
2022-07-02T08:00,21.2,44,0.00,9.7,255
2022-07-02T09:00,22.5,38,0.00,8.8,261
2022-07-02T10:00,23.7,35,0.00,8.0,260
2022-07-02T11:00,25.0,31,0.00,6.7,254
2022-07-02T12:00,26.0,29,0.00,4.7,238
2022-07-02T13:00,26.5,28,0.00,4.3,204
2022-07-02T14:00,26.6,27,0.00,5.4,172
2022-07-02T15:00,26.3,27,0.00,7.1,150
2022-07-02T16:00,26.1,27,0.00,9.0,157
2022-07-02T17:00,25.7,28,0.00,10.1,163
2022-07-02T18:00,24.8,31,0.00,9.8,152
2022-07-02T19:00,23.4,34,0.00,9.5,143
2022-07-02T20:00,22.2,38,0.00,9.7,132
2022-07-02T21:00,21.3,40,0.00,9.6,124
2022-07-02T22:00,20.5,42,0.00,10.1,125
2022-07-02T23:00,19.6,46,0.00,11.6,126
2022-07-03T00:00,18.8,51,0.00,10.9,117
2022-07-03T01:00,18.4,58,0.00,13.2,135
2022-07-03T02:00,18.1,62,0.00,12.5,141
2022-07-03T03:00,17.6,65,0.00,11.5,141
2022-07-03T04:00,17.7,66,0.00,11.8,142
2022-07-03T05:00,19.0,62,0.00,13.0,146
2022-07-03T06:00,20.8,55,0.00,15.0,145
2022-07-03T07:00,22.8,48,0.00,17.7,142
2022-07-03T08:00,24.4,42,0.00,18.7,150
2022-07-03T09:00,25.7,36,0.00,17.1,158
2022-07-03T10:00,26.7,33,0.00,15.8,156
2022-07-03T11:00,27.7,31,0.00,13.0,166
2022-07-03T12:00,28.4,30,0.00,10.8,178
2022-07-03T13:00,29.0,29,0.00,8.7,197
2022-07-03T14:00,29.6,28,0.00,6.5,186
2022-07-03T15:00,29.7,28,0.00,6.6,167
2022-07-03T16:00,29.6,28,0.00,7.0,159
2022-07-03T17:00,29.3,29,0.00,9.2,149
2022-07-03T18:00,27.7,33,0.00,10.2,129
2022-07-03T19:00,26.2,38,0.00,7.9,137
2022-07-03T20:00,25.0,43,0.00,5.9,14
2022-07-03T21:00,22.5,54,0.10,11.9,295
2022-07-03T22:00,21.7,59,0.00,11.2,339
